Country,MAPE,Density,Active,forecast,category,LR_MAPE,SV_MAPE
47177,1.193032,2.564594,803,"[2.57128215 2.57418466 2.57119298 2.56425047 2.55034161 2.55694437
 2.53965545 2.52817059]",LR,0.7993923,0.915619
47179,4.6661506,5.0366478,5250,"[4.81555653 4.80341434 4.7696867  4.69381762 4.71932745 4.65965748
 4.66422796 4.67615271]",SV,3.6246924,2.6167665
47181,5.866908,1.8624954,256,"[1.72170627 1.71892917 1.72973061 1.74121952 1.74417937 1.74513435
 1.75442314 1.7573868 ]",LR,2.0182443,3.9046645
47183,1.9081615,1.9592564,528,"[2.05466056 2.0479424  2.0155127  1.95122349 1.9761517  1.94327474
 1.93222165 1.92164302]",LR,1.4390368,1.6063747
47185,9.407462,2.7006574,571,"[3.00638819 3.02233291 3.00914121 3.02552485 3.01949143 3.0276432
 3.01980829 3.02204132]",SV,10.9475765,8.405497
47187,1.6840819,33.870045,57364,"[32.37028885 32.54407501 32.60510635 32.67788696 32.84406662 32.91433716
 32.94523239 33.0852623 ]",tf_dense,2.5681026,3.4602365
47189,1.3811305,7.098228,7623,"[6.84239244 6.86271238 6.87270403 6.8865943  6.9168911  6.92330837
 6.94825697 6.96636724]",tf_dense,2.0134351,2.5011466
48001,2.0039732,1.6213791,759,"[1.59830499 1.59415448 1.58317304 1.56614959 1.56713998 1.55814278
 1.55378616 1.5533278 ]",SV,1.2726133,0.969382
48003,3.7510195,2.0973487,265,"[1.96543312 1.96404254 1.96470165 1.956393   1.95401764 1.94724417
 1.94530022 1.94404697]",SV,2.0856445,1.4439172
48005,0.70480436,3.354795,2178,"[3.29089093 3.2956996  3.3068819  3.33218551 3.34173274 3.38325429
 3.38171172 3.38653731]",tf_dense,1.8733261,2.5871482
48007,21.618515,7.4506564,1442,"[5.58969355 5.50453615 5.55560732 5.54202604 5.54121017 5.51485157
 5.53076458 5.57784891]",SV,8.365828,8.332224
48009,19.010983,1.5200233,104,"[1.22972286 1.22687054 1.22998857 1.2227211  1.22356915 1.22977412
 1.2375164  1.32853234]",SV,7.546373,7.48927
48011,4.2938137,3.8152611,57,"[3.5189085  3.50813055 3.49495649 3.4919889  3.47577763 3.48579907
 3.48984671 3.48642397]",tf_dense,4.57608,4.4844565
48013,6.375069,2.2509971,824,"[2.08033776 2.07760668 2.07836771 2.07701468 2.08065653 2.07642293
 2.0852716  2.08391523]",SV,4.583221,3.9621978
48015,0.36634222,5.1762018,1178,"[5.03851604 5.0514164  5.07783985 5.09287453 5.12168026 5.13391066
 5.15724516 5.16689682]",tf_dense,1.02648,1.3669249
48017,3.4989595,1.19216,59,"[1.15585124 1.14641798 1.14472508 1.13344038 1.11941636 1.08370435
 1.07693946 1.0754571 ]",SV,2.5596063,1.0666273
48019,1.5915976,5.9108887,1121,"[5.9800272  5.99448681 6.00057364 6.00733709 6.01030397 6.01717377
 6.00080395 6.00485277]",LR,0.8062519,0.84312373
48021,4.319853,6.4677157,4185,"[6.10516405 6.0855298  6.05568171 6.01057243 6.0205102  5.98556662
 5.992836   5.99154377]",SV,3.7079625,2.941759
48023,6.19605,2.0622287,57,"[1.85228097 1.83256161 1.83494794 1.81988311 1.83387041 1.83402765
 1.84117138 1.82225287]",tf_dense,15.211439,11.176445
48025,2.8505485,1.0556248,271,"[1.00585258 1.0067724  1.00611198 1.00456321 1.0031426  1.00448895
 1.00162065 1.00109732]",tf_dense,4.7508693,3.0683458
48027,2.6700819,4.2745075,10996,"[3.98731399 4.00134468 4.01949692 4.04501629 4.0717063  4.09579611
 4.13785934 4.20159531]",LR,1.7364796,2.9607356
48029,1.5716136,7.2903638,107430,"[6.91341591 6.96511698 6.9922061  7.13738871 7.20086813 7.43161297
 7.45145655 7.55780172]",LR,0.4318267,2.5346007
48031,4.5008454,9.1257505,881,"[8.29586124 8.32854939 8.35124207 8.35739136 8.42451954 8.4559269
 8.51268005 8.54939461]",tf_dense,4.8912277,4.9292526
48033,1.1949307,0.45454547,2,"[0.45454895 0.46170551 0.45928544 0.4635143  0.45779815 0.45969778
 0.45907432 0.46419132]",SV,3.8759205,0.0
48035,31.754768,3.7080352,539,"[4.20643234 4.23509359 4.23497057 4.31436443 4.43189335 6.18093348
 6.28978395 6.22576189]",SV,15.7211275,11.83058
48037,3.1870205,3.9288661,2808,"[3.8192904  3.81327558 3.81398296 3.79869699 3.83020782 3.78157711
 3.80284548 3.81842017]",SV,2.6892447,1.7617326
48039,2.7640407,6.1060653,16558,"[5.74817371 5.75550222 5.75831175 5.76381254 5.77308798 5.76230955
 5.77820921 5.77319145]",SV,2.792725,2.7469025
48041,4.453243,6.5770144,11821,"[6.03472042 6.03607655 6.04181719 6.06438589 6.0803194  6.08199978
 6.11225891 6.14920568]",LR,3.5306263,4.4820657
48043,6.19085,5.3648067,400,"[4.75582409 4.76847601 4.77175856 4.78148699 4.8065033  4.78796577
 4.82425976 4.83644629]",LR,3.9507046,4.070213
48045,10.641566,2.8495102,32,"[3.00859714 2.97846866 3.03277111 3.15064621 3.05150723 3.14948106
 3.19676805 3.15758443]",SV,2.3160741,1.9791666
48047,3.4255173,0.3861714,21,"[0.40729037 0.40542847 0.40786311 0.40737218 0.40974799 0.40979493
 0.40865216 0.40885344]",SV,3.7546825,3.267338
48049,1.122693,2.1840558,646,"[2.12610722 2.12628293 2.1287744  2.13059711 2.12629175 2.13352156
 2.12993646 2.13369083]",SV,0.9239104,0.90943503
48051,2.8213387,6.5261679,929,"[6.17823505 6.19304705 6.20835733 6.2249608  6.2365675  6.25047159
 6.26083899 6.27582407]",SV,5.1472416,2.774128
48053,5.838317,8.3732691,3145,"[6.57575941 6.62527847 6.60220671 6.68195677 6.71502399 6.74438667
 6.85633087 7.09951544]",LR,3.107562,6.024612
48055,0.87486154,3.5172181,1147,"[3.45417476 3.44915152 3.44709563 3.43509078 3.4346981  3.43229771
 3.42565441 3.42738032]",tf_dense,0.8916734,0.89463794
48057,2.500711,1.4267266,232,"[1.41719246 1.41506732 1.4203465  1.41562366 1.42198145 1.42149091
 1.42721152 1.43164957]",SV,0.9286091,0.89973164
48059,0.79600525,3.6799119,401,"[3.5690155  3.58981538 3.61233211 3.63398004 3.64970493 3.66962242
 3.70126128 3.71382928]",tf_dense,0.8694816,1.4619801
48061,3.6707685,2.3406885,6875,"[2.22255182 2.22472072 2.22735643 2.22663546 2.23084807 2.22464561
 2.2291398  2.22831178]",SV,2.6667352,2.2917454
48063,2.0434282,2.8511531,272,"[2.82067871 2.81737137 2.80201626 2.7791028  2.77543592 2.75397301
 2.74590659 2.74305725]",tf_dense,4.6578298,4.651249
48065,1.8548784,2.2324359,102,"[2.07083845 2.08300257 2.08501387 2.09883547 2.10906506 2.1250875
 2.13698578 2.14931226]",LR,1.4933159,3.136476
48067,1.1622429,2.0615015,480,"[1.98921871 2.00679636 2.02381277 2.04568315 2.07405996 2.08821249
 2.09597898 2.1131587 ]",tf_dense,2.4910114,3.5022876
48069,10.720589,0.93092537,50,"[0.76949197 0.77679241 0.79258102 0.78684545 0.79532295 0.82073975
 0.82327753 0.82861865]",LR,4.4991436,8.393619
48071,2.859936,3.8028538,1162,"[3.56139517 3.57624722 3.58886313 3.59918046 3.61938262 3.63080764
 3.64389491 3.65504551]",tf_dense,2.9307659,4.121916
48073,5.4371853,2.5246196,987,"[2.77954984 2.78118134 2.78828883 2.79481101 2.77487016 2.80519152
 2.79209471 2.79870987]",SV,9.045892,5.0337796
48075,2.2922962,1.4307613,84,"[1.37069917 1.37435532 1.3623693  1.36328316 1.36610126 1.36091697
 1.36137629 1.36230361]",SV,4.1569967,1.5174494
48077,1.2389448,1.8347523,153,"[1.76915598 1.78067183 1.78532791 1.79229701 1.79913557 1.81182671
 1.81508338 1.81667149]",LR,0.7435077,1.6526036
48079,2.8292868,1.3365155,28,"[1.47298026 1.4824394  1.46518207 1.46281075 1.45816982 1.45689154
 1.45370066 1.45599174]",LR,2.5368493,2.5632439
48081,3.2780771,3.125,81,"[3.26057553 3.29225588 3.31687975 3.34747362 3.32844305 3.36050344
 3.37453747 3.3442893 ]",SV,3.9491496,2.5484123
48083,2.5214982,2.8527372,185,"[2.85160518 2.8633976  2.86887741 2.88531828 2.86162663 2.89199448
 2.88747263 2.89368367]",SV,4.732963,2.2508502
48085,1.6989987,15.670385,116703,"[15.43659687 15.42513943 15.34224224 15.25387955 15.25603199 15.21957302
 15.20987225 15.18148899]",SV,2.3078525,1.6761236
48087,6.422178,1.7791971,39,"[1.81382787 1.80805683 1.80695975 1.81018817 1.81553817 1.82791495
 1.85655737 1.8964318 ]",tf_dense,13.853211,10.552151
48089,8.147774,3.5278986,576,"[3.15891504 3.15575814 3.16133904 3.15924978 3.16347075 3.15886974
 3.16641974 3.15910196]",LR,7.4090934,7.434372
48091,1.3173379,11.919875,13746,"[11.81159878 11.83282471 11.80291557 11.76170826 11.76148415 11.72819233
 11.70553684 11.67019272]",tf_dense,2.2809434,1.7199887
48093,2.225921,3.2190874,340,"[3.11266232 3.13528991 3.14502001 3.16576838 3.16192627 3.19132423
 3.1742878  3.15938473]",tf_dense,3.317386,4.4325666
48095,8.683996,1.3660104,34,"[1.55760455 1.60856616 1.61812031 1.6152488  1.60519183 1.61514628
 1.61234343 1.61570454]",tf_dense,16.907646,13.348654
48097,6.0085626,4.1696434,1284,"[3.85932827 3.86077762 3.85833335 3.85119104 3.86052108 3.84144998
 3.85520744 3.85541773]",SV,5.5948524,4.7583885
48099,4.522129,2.4195483,1412,"[2.23630548 2.23931956 2.24582815 2.26671815 2.2578392  2.2866745
 2.28278708 2.30741167]",LR,1.9351602,4.078951
48101,7.422642,3.0120482,35,"[2.51070333 2.53328729 2.59144592 2.60257912 2.59746933 2.62277079
 2.62665629 2.65359116]",LR,4.2317142,7.6123624
48103,1.7774217,1.0135136,33,"[1.02873015 1.03461671 1.03533566 1.05178106 1.05557215 1.05611849
 1.06227577 1.06544995]",tf_dense,7.182864,3.7210286
48105,2.2419426,0.88427526,23,"[0.86442262 0.87075132 0.85721469 0.86646974 0.86393815 0.8616367
 0.86934936 0.86844546]",SV,10.827171,2.1739116
48107,4.7353826,1.0108134,43,"[0.94046658 0.93495816 0.93806374 0.94729531 0.94723719 0.95846969
 0.97357655 0.97017366]",LR,4.618355,5.8277984
48109,6.474429,1.0050251,16,"[0.94572473 0.94915259 0.95715058 0.95615274 0.94462156 0.95114213
 0.96820599 1.00557137]",tf_dense,13.724148,8.229161
48111,7.7215114,3.0321531,149,"[2.64621449 2.67022204 2.7007153  2.72671914 2.73430777 2.74219489
 2.7541163  2.76393938]",LR,6.5990725,7.3626986
48113,3.7085845,12.192898,236154,"[11.44888306 11.46331882 11.4758749  11.46175289 11.49572754 11.46177864
 11.48107529 11.48476696]",SV,3.7795715,3.4319253
48115,33.396744,1.3012908,124,"[1.85455668 1.85926151 1.82870936 1.77633905 1.73757517 1.65277684
 1.54800868 1.43378603]",SV,7.1508007,4.8055096
48117,2.0901718,1.0999298,141,"[1.10073578 1.09805107 1.09303629 1.1022892  1.1007818  1.10693216
 1.10204792 1.10645592]",tf_dense,4.007921,2.2311275
48119,4.447101,2.8346069,115,"[2.70722127 2.66720843 2.6415875  2.60887337 2.57943058 2.55779672
 2.54675579 2.51620698]",SV,3.8035166,2.1205635
48121,3.5559084,10.823816,70268,"[10.32588673 10.32663727 10.25429249 10.18664455 10.1884594  10.13285542
 10.15726089 10.14266491]",SV,4.0639,3.0296497
48123,5.979849,1.788566,280,"[1.65010285 1.64110029 1.63427353 1.62779689 1.62621391 1.62358844
 1.62746871 1.62310445]",SV,4.619984,4.162994
48125,8.6899395,3.3545401,58,"[2.94976425 2.91602063 2.88587356 2.86940956 2.86655259 2.84916663
 2.86350536 2.85924768]",SV,7.9397826,4.765503
48127,2.131568,0.73770493,54,"[0.71235305 0.70833963 0.71317136 0.71398604 0.72368258 0.73126584
 0.73516804 0.74062419]",tf_dense,7.640943,6.818944
48129,2.2219522,2.3773584,63,"[2.36227155 2.35328746 2.34278417 2.33868599 2.32115197 2.31460929
 2.30911446 2.29856777]",SV,1.9223522,1.5810963
48131,7.0647945,0.85316032,71,"[0.90932798 0.9085806  0.90876591 0.9093039  0.90266377 0.90518773
 0.89813429 0.89754766]",SV,6.809731,5.203615
48133,8.0159,3.2940361,475,"[3.01775861 3.03840256 3.06485176 3.08192587 3.10156393 3.11992955
 3.1233561  3.12719369]",tf_dense,10.754981,11.295705
48135,2.1451342,2.6895428,3038,"[2.60856366 2.60605359 2.60027385 2.59375525 2.59435606 2.58658743
 2.58799624 2.58583045]",SV,1.1923473,0.9692898
48137,21.68631,3.137255,48,"[2.22575283 2.22796845 2.2636354  2.2794435  2.25822997 2.31036949
 2.29916716 2.36449957]",LR,8.591497,14.563042
48139,5.6726956,6.5240674,8589,"[6.02372932 6.00783682 5.9881382  5.95666122 5.96949625 5.94349575
 5.95777225 5.96014595]",SV,4.552327,3.7655525
48141,1.0005374,2.9556942,18012,"[2.90675211 2.90392613 2.90499067 2.89867067 2.9011755  2.90049839
 2.898283   2.89860535]",LR,0.93432415,1.145374
48143,3.1066997,4.322629,1447,"[4.16588783 4.15662146 4.1409955  4.13331509 4.13147831 4.12115765
 4.12485647 4.1155467 ]",tf_dense,3.9371207,3.291107
48145,10.79619,1.6089927,219,"[1.34967005 1.32974184 1.32888496 1.32472861 1.32172871 1.3246634
 1.32448936 1.31919491]",SV,10.305287,9.7083235
48147,4.338294,3.9417961,1089,"[3.65905213 3.65854788 3.65668941 3.65418983 3.66392493 3.6520977
 3.66164351 3.66058683]",SV,4.849177,4.213882
48149,2.6008987,4.9428716,995,"[5.02267742 5.03204727 5.02679205 5.06846476 5.08043861 5.12715244
 5.11862516 5.135427  ]",LR,1.0163788,1.1013429
48151,20.664656,1.7964072,54,"[1.40045559 1.40590119 1.4024924  1.39521694 1.41742051 1.43830144
 1.46795285 1.48737681]",SV,13.220063,11.217892
48153,4.9990273,2.0577104,87,"[2.14621115 2.1425674  2.13846016 2.14869928 2.1457274  2.14857388
 2.15298057 2.15061998]",SV,6.093966,4.116885
48155,28.112724,8.9717741,89,"[ 6.24075842  6.64138794  7.20417452  8.71357918  8.85117912  9.46876335
  9.80636883 10.02146435]",SV,32.813217,18.31974
48157,3.6120744,14.653949,84053,"[12.37713146 12.61856079 12.80519199 13.0899725  13.28640366 13.43302441
 13.65775108 13.89608479]",LR,2.716713,6.2023244
48159,1.4169555,3.2690899,268,"[3.39272261 3.40207887 3.40515542 3.41718674 3.4151907  3.41946006
 3.41770267 3.41032434]",LR,1.1065427,1.2274991
48161,2.5918424,2.3120251,353,"[2.27943611 2.29008865 2.29699016 2.29391909 2.30630898 2.30878758
 2.31172848 2.31726336]",LR,1.3393637,1.8634415
48163,10.701069,0.87450236,134,"[0.77722204 0.77561986 0.77885622 0.77375752 0.77775979 0.77241498
 0.77656817 0.77538693]",SV,6.7071447,5.3681245
48165,1.1605145,1.5659624,212,"[1.57164168 1.5633769  1.56253016 1.55944252 1.55267847 1.54922903
 1.54465353 1.54386723]",SV,1.1075171,0.59141654
48167,4.84352,7.6139927,19467,"[7.14259052 7.13645697 7.14772987 7.13830853 7.16385269 7.13257933
 7.16228294 7.18211555]",SV,2.894116,2.6952212
48169,4.9700594,1.4632268,76,"[1.37644231 1.35852873 1.35926509 1.34117508 1.34372389 1.33238792
 1.34037137 1.33417988]",SV,3.1615126,2.3528435
48171,1.3187338,19.887535,4244,"[18.73838234 18.87392807 19.12594795 19.32726097 19.60415459 19.73876572
 19.91491508 20.0661335 ]",LR,0.512234,2.4392805
48173,3.967858,0.94178081,11,"[0.86280733 0.8374719  0.87560189 0.86394787 0.86418056 0.86678356
 0.86868197 0.85755849]",tf_dense,11.522902,13.068184
48175,1.3292568,1.7079705,102,"[1.64270103 1.64149201 1.64996314 1.6552341  1.65311158 1.65775716
 1.65912449 1.66104829]",LR,1.1084329,1.2479053
48177,3.2886062,2.4462419,372,"[2.3651557  2.35585594 2.35504413 2.33751297 2.33209109 2.32408762
 2.31403136 2.30667686]",SV,3.7946362,2.7797806
48179,2.1492622,5.5349655,911,"[5.34730339 5.35642624 5.36224079 5.36654902 5.35437346 5.35352373
 5.36166239 5.34886742]",SV,7.5617766,0.8848007
48181,3.2704644,5.7789559,5885,"[5.42884684 5.44537735 5.45837402 5.47171116 5.49499035 5.50442696
 5.53493834 5.55460501]",tf_dense,4.9200544,3.9758935
48183,0.5420046,6.1707134,5662,"[5.94715881 6.02619076 6.04608965 6.05214691 6.09415245 6.12022495
 6.1563077  6.2098732 ]",tf_dense,0.5779195,1.8708289
48185,1.8967171,3.8585064,853,"[3.85574222 3.86933422 3.87151885 3.88540387 3.88944578 3.90847325
 3.91557622 3.93659091]",LR,1.0281061,1.1876918
48187,1.2641389,4.4853325,5480,"[4.42730904 4.41547346 4.40182209 4.35861969 4.41232061 4.40339184
 4.41042519 4.40856457]",tf_dense,5.692544,2.2284758
48189,6.112828,1.6738461,408,"[1.50928915 1.50934064 1.50507414 1.50044346 1.50763786 1.49842465
 1.51074898 1.50945091]",LR,5.6367373,5.8540215
48191,4.461887,1.3663535,32,"[1.46189392 1.46653426 1.47082174 1.46961832 1.46625948 1.46988583
 1.46183991 1.46281314]",SV,8.241662,3.4327626
48193,2.7065256,5.5439019,370,"[5.22152805 5.21181393 5.21938276 5.24824142 5.24804115 5.27855587
 5.28798342 5.28265953]",LR,2.4971173,3.3536031
48195,3.9838753,1.4382845,55,"[1.47439408 1.44946432 1.44685757 1.41670942 1.40950668 1.40112197
 1.39865446 1.39385641]",SV,2.9069245,2.3784835
48197,4.827788,1.2310606,39,"[1.22779715 1.2114197  1.2228446  1.19668722 1.20143878 1.17755508
 1.17998743 1.16251624]",LR,3.4778302,3.813114
48199,11.455578,3.8214202,1652,"[3.04719377 3.06372094 3.0805788  3.10906291 3.15458894 3.19993901
 3.25685191 3.32230592]",LR,8.340095,10.120866
48201,3.5073478,9.1463661,313872,"[8.66153908 8.66185856 8.66406822 8.64980888 8.67044353 8.6540432
 8.66203499 8.67569256]",SV,2.418248,2.208183
48203,3.036783,2.3981202,1194,"[2.30566978 2.29881978 2.32202268 2.30496764 2.30993915 2.30154681
 2.30612612 2.30236363]",SV,5.5749946,2.7288268
48205,0.9423317,0.2506837,11,"[0.24893048 0.24834411 0.24746262 0.24885935 0.24854958 0.24822611
 0.24717008 0.24902907]",SV,33.375492,0.0
48207,7.169567,0.83780879,39,"[0.69815105 0.71983278 0.75834441 0.77504873 0.77339071 0.79136926
 0.79333389 0.7948221 ]",LR,1.2457094,3.2051258
48209,2.6180646,10.541475,18080,"[9.99892616 9.98815632 9.95201206 9.93449879 9.92295933 9.90971279
 9.91493893 9.90001678]",tf_dense,3.6668487,3.1586223
48211,2.7611835,2.817919,78,"[3.04731727 2.99664378 2.94470525 2.93801618 2.93825793 2.88735461
 2.87914324 2.832968  ]",LR,0.8915888,2.5520313
48213,1.0547441,3.94243,2542,"[3.82256031 3.82850432 3.84378147 3.83259606 3.8650558  3.85447955
 3.87707233 3.88492799]",tf_dense,2.4332228,3.1581645
48215,2.3924356,2.4937127,14467,"[2.3834784  2.38809657 2.39057326 2.39044976 2.39559197 2.39201331
 2.39440536 2.39248562]",tf_dense,2.4537704,2.6194713
48217,7.2957606,6.1270885,1698,"[5.53748465 5.56900072 5.67531729 5.73913383 5.77368116 5.88628101
 5.97251225 6.07106543]",SV,5.4685884,0.6918644
48219,1.575562,1.8394058,312,"[1.80998218 1.81001747 1.81003523 1.81871438 1.81705594 1.82496977
 1.82568419 1.82988214]",tf_dense,1.6020676,2.666141
48221,10.159765,8.7701168,4158,"[7.52801132 7.4819808  7.50754976 7.50475883 7.53244209 7.57178402
 7.542099   7.58927059]",tf_dense,11.769293,11.533091
48223,3.3146985,3.5404625,980,"[3.33786559 3.3552959  3.37299442 3.38835835 3.3990984  3.41141009
 3.42187691 3.43578696]",LR,2.1248863,2.9414985
48225,3.9278202,2.1553125,398,"[2.02983451 2.01997185 2.00993085 1.98581326 1.9788096  1.96510053
 1.96409452 1.95473921]",SV,4.721099,3.4714012
48227,2.0381346,1.3560402,383,"[1.29978085 1.30127692 1.30481732 1.30478466 1.3038193  1.3056947
 1.30405939 1.30358839]",tf_dense,2.9997408,3.4087174
48229,9.476765,1.8756999,67,"[2.07802033 2.08712912 2.08554649 2.08073044 2.0758121  2.06862116
 2.05670166 2.04499888]",LR,3.194552,3.5342894
48231,1.0951446,4.0851703,2993,"[4.00886059 4.02012348 4.01150322 4.01869488 4.02133131 4.05072975
 4.03154802 4.0465889 ]",tf_dense,2.296254,2.562672
48233,1.4089296,1.8352107,290,"[1.81460345 1.81298423 1.8136425  1.79900014 1.81777692 1.80550528
 1.80533648 1.81934607]",tf_dense,3.54921,3.4689062
48235,11.849554,2.7454243,33,"[2.37404132 2.37072754 2.36499429 2.37835765 2.37304401 2.38801312
 2.37832737 2.42808127]",SV,7.670404,7.6266527
48237,1.0380751,2.2462325,158,"[2.22781372 2.2350595  2.25108242 2.25957274 2.26994205 2.27823067
 2.29665065 2.31653595]",SV,1.6016461,0.9337632
48239,6.3964076,1.1954356,132,"[1.27324784 1.27965128 1.28329802 1.28737283 1.28703952 1.28966057
 1.28691852 1.28800189]",SV,4.525275,3.5196416
48241,1.3146598,2.1450987,581,"[2.16629863 2.16508293 2.16892099 2.17342019 2.17416048 2.18025208
 2.1704402  2.1812706 ]",tf_dense,3.3039267,1.8770717
48243,1.7367564,5.164319,99,"[5.51794338 5.48305511 5.47282267 5.44239521 5.42885542 5.39344215
 5.40316772 5.36243629]",LR,1.4220983,2.2457108
48245,1.1871197,3.3194244,6380,"[3.25540709 3.26354456 3.28597307 3.3010149  3.29914427 3.33242154
 3.3255589  3.3249855 ]",SV,2.1566746,0.76394117
48247,2.4782293,0.7368111,25,"[0.7534557  0.75145495 0.75071722 0.75223005 0.75034922 0.75085241
 0.75661302 0.75017887]",tf_dense,3.2279344,5.4423084
48249,4.5668426,0.74466997,219,"[0.79325461 0.79455745 0.79538161 0.79819089 0.79379368 0.79800248
 0.79451144 0.79429072]",SV,4.224215,3.3875935
48251,1.3634205,5.9939642,7607,"[5.77737379 5.78805161 5.79479551 5.80865765 5.82708168 5.83945084
 5.85668945 5.87615871]",tf_dense,2.658183,3.1112876
48253,32.370323,1.0185411,167,"[1.35670066 1.35171866 1.36113083 1.30213177 1.34908068 1.3157872
 1.25715888 0.91891855]",SV,12.383211,5.810018
48255,2.0829597,2.4390244,297,"[2.25416517 2.2420814  2.27668023 2.29543948 2.29568005 2.30370212
 2.31975293 2.32279634]",tf_dense,3.2694287,2.4448833
48257,2.8684506,5.9210458,5545,"[5.53454113 5.55538511 5.5637269  5.57363224 5.6011467  5.60079336
 5.62434721 5.65135956]",tf_dense,3.844705,4.418025
48259,2.9626827,15.11361,5268,"[14.7772913  14.95834923 15.03364468 15.35204506 15.44467068 15.72787476
 15.77160358 15.98580074]",LR,1.5671369,2.335995
48261,20.590406,1.8518518,5,"[1.39337385 1.41385448 1.50215709 1.47839129 1.48609471 1.47971559
 1.49534357 1.51545334]",SV,1.4367977,0.0
48263,8.632946,2.0120723,10,"[1.67620897 1.68563747 1.67200196 1.68546009 1.68550622 1.68507683
 1.70255589 1.71706104]",SV,4.7343006,4.0624986
48265,2.3800414,7.0426207,2971,"[6.98132658 6.96400642 6.89907169 6.84632158 6.85445452 6.78220654
 6.78122854 6.76860619]",SV,0.8504496,0.35014537
48267,2.803303,2.8754885,103,"[2.70252705 2.73129606 2.72761321 2.70807505 2.72738647 2.73755908
 2.73266625 2.7233541 ]",LR,1.947086,3.977512
48269,56.86797,1.7621145,4,"[3.05038476 3.0742774  2.93862891 2.7939446  2.83104873 2.62352586
 2.46149039 2.34024501]",SV,1.3876299,0.0
48271,2.0311694,0.93399751,30,"[0.95543432 0.94704252 0.94105512 0.93206298 0.92439491 0.92095625
 0.92350984 0.91976207]",tf_dense,5.8235483,2.4999988
48273,7.24588,1.2225571,284,"[1.10863733 1.11053097 1.11787665 1.10810375 1.11438954 1.10645711
 1.10679471 1.10533178]",SV,4.4891534,3.5779178
48275,2.7051334,1.7511857,48,"[1.78053236 1.7829361  1.78344774 1.78954673 1.78202593 1.7792182
 1.77503526 1.76751196]",tf_dense,6.376844,2.9227657
48277,0.7619184,3.0550275,1157,"[2.98007798 2.99242258 2.99772024 2.99358678 3.01329422 3.01637125
 3.02369905 3.03284979]",tf_dense,1.3916049,2.1619174
48279,2.6860676,1.7419013,164,"[1.63140535 1.62274468 1.63094997 1.63960052 1.64748394 1.65518093
 1.66394186 1.68067598]",SV,3.5604033,2.239791
48281,1.2799507,4.329082,723,"[4.23124838 4.24163008 4.24076319 4.24202251 4.25192499 4.24369049
 4.24744606 4.25109291]",tf_dense,1.5309194,1.9686918
48283,21.182209,1.1375042,68,"[1.5156517  1.52439976 1.51697898 1.50648141 1.52309239 1.51729774
 1.50666308 1.5122304 ]",SV,14.139666,12.38692
48285,3.0623608,2.9939339,459,"[2.84005928 2.84674549 2.82735538 2.84201908 2.83395982 2.83867002
 2.84502935 2.84521174]",SV,5.258865,1.8722012
48287,1.3821961,4.1327863,554,"[3.95229268 4.01359701 3.98180652 4.05223703 4.06199646 4.10395241
 4.11581945 4.17017126]",SV,1.5366906,1.3785092
48289,1.8791702,2.9003878,389,"[2.77550149 2.78460097 2.78689408 2.79206038 2.80515838 2.80337334
 2.8103137  2.81884789]",tf_dense,3.2430143,2.6965137
48291,10.110639,2.5475693,1612,"[2.15835118 2.15766144 2.17393041 2.20415545 2.20550203 2.22175026
 2.27977943 2.46947765]",LR,1.7096466,3.2868207
48293,5.3400626,1.7816758,323,"[1.69641185 1.68293095 1.67187202 1.66828632 1.66905963 1.66565561
 1.671314   1.66964853]",SV,1.5712734,1.239664
48295,16.796686,2.122241,50,"[1.6957221  1.70621872 1.71186006 1.70100021 1.70671499 1.70225728
 1.69217837 1.71046877]",SV,10.357366,8.771763
48297,4.5842423,1.6531471,161,"[1.5108521  1.51016951 1.52155507 1.52804184 1.53859472 1.53824663
 1.5517863  1.564978  ]",SV,1.4901506,1.274511
48299,4.1154222,7.4335799,1357,"[7.49163342 7.35619307 7.2394433  7.08384848 7.02969503 6.88561726
 6.85561609 6.80934715]",SV,1.3177427,0.5679511
48301,18.185211,1.0989012,1,"[1.31319153 1.31216288 1.31201601 1.30872893 1.30645192 1.29852903
 1.29301775 1.24581099]",SV,1.7898271,0.0
48303,4.8223615,5.2319417,12288,"[4.91714907 4.91626358 4.92280483 4.91595364 4.92104673 4.90620613
 4.9154973  4.91372633]",SV,2.731097,2.2109656
48305,1.67844,1.5538033,67,"[1.5538702  1.54608727 1.53474462 1.51753914 1.52353227 1.5063417
 1.5007019  1.49626839]",tf_dense,2.5331407,3.8769224
48307,1.5132974,2.8157682,175,"[2.62641621 2.652565   2.65882659 2.66373658 2.65435743 2.67458463
 2.66554976 2.68122959]",tf_dense,3.389601,3.3206701
48309,1.0827004,5.2053266,9972,"[5.06251097 5.06780624 5.08260345 5.07054663 5.09213448 5.08319759
 5.08648872 5.08602953]",tf_dense,1.4502066,1.7561843
48311,10.872051,2.1611001,11,"[2.07630205 2.06501889 2.06321096 2.06539679 2.05160427 2.05948997
 2.04186678 2.0435307 ]",tf_dense,15.613651,13.61111
48313,4.4703765,2.613101,294,"[2.50967741 2.51086259 2.50827837 2.50743318 2.50681782 2.50926805
 2.51551151 2.52052712]",tf_dense,4.667528,4.6464314
48315,20.59534,5.7621727,471,"[4.243433   4.31823158 4.46808434 4.59179449 4.62843466 4.71678448
 4.86425781 5.20379782]",LR,6.10657,9.114749
