Country,MAPE,Density,Active,forecast
45073,2.8380597,4.62991,2903,"tf.Tensor(
[4.5238466 4.513024  4.5002346 4.484281  4.4716988 4.45608   4.447902
 4.4430194], shape=(8,), dtype=float32)"
45075,2.135631,2.1334002,1447,"tf.Tensor(
[2.0512996 2.0596037 2.074558  2.0809538 2.0761092 2.0942976 2.0884285
 2.11151  ], shape=(8,), dtype=float32)"
45077,4.1413307,4.4024539,4478,"tf.Tensor(
[4.410156  4.4304504 4.5045547 4.5712814 4.593805  4.6229343 4.631973
 4.6460366], shape=(8,), dtype=float32)"
45079,2.5768175,5.819859,18954,"tf.Tensor(
[5.5207076 5.5289445 5.541097  5.549591  5.555692  5.554702  5.555475
 5.5568714], shape=(8,), dtype=float32)"
45081,11.911065,0.43481001,69,"tf.Tensor(
[0.50373816 0.5029214  0.49866137 0.48670703 0.48270935 0.471981
 0.46379706 0.4579514 ], shape=(8,), dtype=float32)"
45083,0.4019946,4.5764947,11031,"tf.Tensor(
[4.5005536 4.5161753 4.525248  4.530268  4.537612  4.5426555 4.552398
 4.559842 ], shape=(8,), dtype=float32)"
45085,6.7472434,2.21715,1797,"tf.Tensor(
[1.9652029 1.9739579 1.9810238 1.9896924 2.006232  2.0134664 2.0210035
 2.0428128], shape=(8,), dtype=float32)"
45087,2.5723302,1.0794715,232,"tf.Tensor(
[1.0075793 1.0067587 1.0095413 1.014117  1.0149306 1.0196426 1.0215275
 1.023466 ], shape=(8,), dtype=float32)"
45089,5.832754,1.3151426,321,"tf.Tensor(
[1.215461  1.211416  1.2130487 1.2115984 1.2145803 1.2083791 1.2131913
 1.2090427], shape=(8,), dtype=float32)"
45091,3.2120035,6.9759936,14483,"tf.Tensor(
[6.802935  6.7866964 6.735068  6.6562295 6.674259  6.5571985 6.5564885
 6.5316997], shape=(8,), dtype=float32)"
46003,4.3660355,1.0956175,22,"tf.Tensor(
[1.0404449 1.0382808 1.0585753 1.0654207 1.0747646 1.1076074 1.1112174
 1.1157643], shape=(8,), dtype=float32)"
46005,9.559032,2.150377,288,"tf.Tensor(
[1.9420806 1.9522303 1.994194  2.016467  2.035551  2.101577  2.156082
 2.207853 ], shape=(8,), dtype=float32)"
46007,7.546393,0.58850157,13,"tf.Tensor(
[0.5516376  0.5535067  0.5557542  0.5537741  0.5570425  0.55042213
 0.5526648  0.55725044], shape=(8,), dtype=float32)"
46009,1.9233834,1.1981401,67,"tf.Tensor(
[1.2076265 1.2151349 1.2163178 1.2195356 1.2246171 1.2271956 1.2271223
 1.2297482], shape=(8,), dtype=float32)"
46011,0.9960862,4.4821148,1248,"tf.Tensor(
[4.346761  4.382367  4.426347  4.467785  4.4966135 4.5152745 4.542198
 4.5606766], shape=(8,), dtype=float32)"
46013,1.9718878,2.8465679,846,"tf.Tensor(
[2.8029625 2.8017664 2.8082716 2.7932038 2.8139124 2.7989364 2.8171554
 2.8183224], shape=(8,), dtype=float32)"
46015,1.4094772,2.4846311,97,"tf.Tensor(
[2.604342  2.5807796 2.5454369 2.4952126 2.4988065 2.4791334 2.4696498
 2.4700224], shape=(8,), dtype=float32)"
46017,6.2785664,0.64724916,8,"tf.Tensor(
[0.54865056 0.5570085  0.5542832  0.56031054 0.5548375  0.56009626
 0.5607671  0.56049466], shape=(8,), dtype=float32)"
46019,6.492293,4.1155982,319,"tf.Tensor(
[4.378542  4.379928  4.3741164 4.3861694 4.329892  4.2980494 4.249786
 4.181324 ], shape=(8,), dtype=float32)"
46021,4.281823,1.816609,21,"tf.Tensor(
[1.7644687 1.7710043 1.7676896 1.7716647 1.7470667 1.7440412 1.7440182
 1.7503686], shape=(8,), dtype=float32)"
46023,3.4978838,1.4007308,92,"tf.Tensor(
[1.440041  1.4609679 1.4678924 1.4604106 1.4543647 1.4556856 1.450614
 1.4474134], shape=(8,), dtype=float32)"
46025,7.6557884,1.9159912,52,"tf.Tensor(
[1.8145617 1.8149072 1.8247204 1.8061547 1.8132194 1.8019928 1.8096794
 1.8042377], shape=(8,), dtype=float32)"
46027,2.1522279,2.9223275,342,"tf.Tensor(
[2.8308706 2.8409228 2.8440597 2.847173  2.8499587 2.852455  2.8576202
 2.8598514], shape=(8,), dtype=float32)"
46029,1.1174748,4.007678,856,"tf.Tensor(
[3.7998123 3.8365822 3.8699808 3.8978264 3.9312897 3.9591513 3.9695034
 4.0008936], shape=(8,), dtype=float32)"
46031,25.845522,0.49980778,13,"tf.Tensor(
[0.3519422  0.34697047 0.3450221  0.34691072 0.35078892 0.35625887
 0.35618785 0.38998866], shape=(8,), dtype=float32)"
46033,2.4541042,4.1959901,316,"tf.Tensor(
[4.1495533 4.171514  4.1923113 4.224701  4.2980657 4.2986593 4.327474
 4.3620467], shape=(8,), dtype=float32)"
46035,1.0930489,3.2099895,491,"tf.Tensor(
[3.0960495 3.1024323 3.108551  3.1151125 3.1082342 3.1233938 3.1208932
 3.1303594], shape=(8,), dtype=float32)"
46037,2.5792935,2.0862634,89,"tf.Tensor(
[2.0314949 2.0335405 2.0224767 2.0293002 2.032177  2.025152  2.0390124
 2.0257006], shape=(8,), dtype=float32)"
46039,2.7196429,1.8827816,62,"tf.Tensor(
[1.7488564 1.7295915 1.7402589 1.7330244 1.7283252 1.7354343 1.7232744
 1.7442653], shape=(8,), dtype=float32)"
46041,0.9708275,1.8191692,67,"tf.Tensor(
[1.8609896 1.8638897 1.856454  1.8493875 1.838859  1.8393894 1.8393521
 1.8258601], shape=(8,), dtype=float32)"
46043,5.8407955,1.4058957,31,"tf.Tensor(
[1.3615646 1.3402181 1.3525791 1.3412596 1.349083  1.3607181 1.366025
 1.3702917], shape=(8,), dtype=float32)"
46045,8.337228,1.6937435,49,"tf.Tensor(
[1.552451  1.5522572 1.5620023 1.551145  1.5520257 1.5467811 1.5520113
 1.5515842], shape=(8,), dtype=float32)"
46047,4.9431825,4.0647483,226,"tf.Tensor(
[4.3836226 4.383953  4.388568  4.395596  4.3813877 4.4071474 4.381786
 4.371681 ], shape=(8,), dtype=float32)"
46049,4.8522234,1.479452,27,"tf.Tensor(
[1.3349631 1.3408445 1.3472813 1.3657656 1.3752686 1.3860238 1.3863353
 1.3935088], shape=(8,), dtype=float32)"
46051,2.49154,2.4658027,137,"tf.Tensor(
[2.5366206 2.53502   2.5195339 2.50557   2.4982343 2.4859045 2.4790215
 2.4718356], shape=(8,), dtype=float32)"
46053,37.74178,5.3537884,171,"tf.Tensor(
[2.4503455 2.464808  2.4734013 2.4714537 2.4800308 2.481606  2.4807522
 2.484225 ], shape=(8,), dtype=float32)"
46055,24.560854,1.8142235,25,"tf.Tensor(
[2.1982493 2.1961892 2.1902654 2.1893096 2.1829746 2.1956966 2.1819375
 2.1881814], shape=(8,), dtype=float32)"
46057,3.1407483,2.5480769,106,"tf.Tensor(
[2.4291801 2.4430962 2.4502282 2.4805822 2.501217  2.5002017 2.516521
 2.4932847], shape=(8,), dtype=float32)"
46059,3.5803874,1.9087137,46,"tf.Tensor(
[1.8150458 1.8074081 1.806279  1.803725  1.7943984 1.8081555 1.8160902
 1.8264372], shape=(8,), dtype=float32)"
46061,9.831429,2.906487,69,"tf.Tensor(
[3.0015833 3.033262  3.0318575 3.0263536 3.0266268 3.0434363 3.0376232
 3.0690536], shape=(8,), dtype=float32)"
46063,14.584547,3.8502674,36,"tf.Tensor(
[3.2953548 3.2670996 3.2829945 3.2952166 3.2819521 3.2891514 3.3078165
 3.3796017], shape=(8,), dtype=float32)"
46065,0.56251407,3.7467215,500,"tf.Tensor(
[3.7222667 3.6998122 3.7030463 3.6991668 3.694522  3.7032788 3.699566
 3.710108 ], shape=(8,), dtype=float32)"
46067,3.3352416,2.2400291,123,"tf.Tensor(
[2.139965  2.1470745 2.143238  2.1490803 2.1458998 2.1469424 2.1541383
 2.1511173], shape=(8,), dtype=float32)"
46069,14.576719,0.69444442,8,"tf.Tensor(
[0.73818856 0.73134667 0.7388158  0.73234415 0.740555   0.68047696
 0.6875876  0.6871178 ], shape=(8,), dtype=float32)"
46071,3.7539005,1.827909,41,"tf.Tensor(
[1.7106678 1.7237554 1.7229147 1.7411929 1.7250005 1.7457794 1.7456467
 1.7525259], shape=(8,), dtype=float32)"
46073,61.900227,5.8786345,93,"tf.Tensor(
[9.442085  9.412528  9.429543  9.416004  9.396065  9.4368305 9.388392
 9.419589 ], shape=(8,), dtype=float32)"
46075,29.320223,1.9847329,13,"tf.Tensor(
[2.650132  2.6532824 2.5901027 2.6360276 2.6527603 2.563603  2.4963436
 2.480519 ], shape=(8,), dtype=float32)"
46077,2.794067,3.5340314,135,"tf.Tensor(
[3.5312943 3.4707303 3.4668007 3.437858  3.4407735 3.4239347 3.4196968
 3.4086525], shape=(8,), dtype=float32)"
46079,0.91430175,6.3073735,639,"tf.Tensor(
[6.443003  6.4120946 6.3830867 6.3540006 6.3801327 6.313357  6.306524
 6.3061705], shape=(8,), dtype=float32)"
46081,6.578211,8.7647533,1864,"tf.Tensor(
[7.7619667 7.7185054 7.852896  8.080485  8.114219  8.335224  8.623889
 9.099389 ], shape=(8,), dtype=float32)"
46083,1.3843422,7.6130185,3235,"tf.Tensor(
[7.405078  7.4022737 7.4040794 7.402275  7.4028916 7.4012613 7.423052
 7.42383  ], shape=(8,), dtype=float32)"
46085,10.443761,1.0976949,30,"tf.Tensor(
[0.88904876 0.88757795 0.88825077 0.88687634 0.89982533 0.90113735
 0.91411996 0.9210671 ], shape=(8,), dtype=float32)"
46087,23.695671,3.4646063,139,"tf.Tensor(
[2.4971185 2.4912984 2.4970567 2.519696  2.500009  2.5275753 2.5371058
 2.5447824], shape=(8,), dtype=float32)"
46089,14.182604,0.77177507,14,"tf.Tensor(
[0.9968032  0.97914404 0.8377541  0.8190915  0.82717156 0.822003
 0.81794167 0.8053545 ], shape=(8,), dtype=float32)"
46091,3.7779272,1.5995735,60,"tf.Tensor(
[1.4751328 1.4937884 1.5034175 1.5024928 1.5176113 1.5273176 1.5258588
 1.53217  ], shape=(8,), dtype=float32)"
46093,1.0892282,5.4419889,1182,"tf.Tensor(
[5.206412  5.2384305 5.277673  5.318846  5.3606434 5.3836346 5.4002337
 5.4261155], shape=(8,), dtype=float32)"
46095,1.8759317,1.8957345,28,"tf.Tensor(
[1.7425514 1.7611316 1.7649109 1.7829632 1.7866087 1.8044533 1.8061475
 1.8175528], shape=(8,), dtype=float32)"
46097,3.599094,1.733413,29,"tf.Tensor(
[1.6837232 1.7016836 1.701702  1.6992675 1.7076747 1.7002064 1.7041106
 1.6960514], shape=(8,), dtype=float32)"
46099,0.19680299,34.708752,49713,"tf.Tensor(
[34.07318  34.05402  34.127003 34.181164 34.316093 34.417713 34.54363
 34.722237], shape=(8,), dtype=float32)"
46101,1.3759543,2.4701524,120,"tf.Tensor(
[2.4877326 2.4925046 2.4925776 2.4972034 2.4952607 2.4991176 2.4972894
 2.5007632], shape=(8,), dtype=float32)"
46103,2.4432738,7.1181035,6162,"tf.Tensor(
[6.7418365 6.7436914 6.758042  6.777424  6.7769403 6.792655  6.806852
 6.8097343], shape=(8,), dtype=float32)"
46105,2.8673627,1.6344086,38,"tf.Tensor(
[1.5889382 1.5860455 1.5789684 1.5623114 1.5568832 1.5495539 1.5566776
 1.5498015], shape=(8,), dtype=float32)"
46107,104.86836,4.9582171,89,"tf.Tensor(
[15.125684  12.87263   10.813136   9.194194   8.80311    7.2716737
  6.507334   6.3836937], shape=(8,), dtype=float32)"
46109,1.7595125,1.0079576,76,"tf.Tensor(
[0.9946199  0.9972314  0.9982222  1.0047114  0.99929357 1.0098932
 1.0118194  1.0084133 ], shape=(8,), dtype=float32)"
46111,4.5230002,3.4059186,61,"tf.Tensor(
[3.2512333 3.243387  3.2350504 3.225752  3.2299292 3.2361405 3.2237868
 3.208174 ], shape=(8,), dtype=float32)"
46115,1.2859173,2.4908125,122,"tf.Tensor(
[2.525768  2.5463762 2.521996  2.5461857 2.5350585 2.529643  2.540138
 2.5278473], shape=(8,), dtype=float32)"
46117,2.850088,2.9918032,73,"tf.Tensor(
[2.735839  2.7523694 2.8183103 2.8299687 2.834675  2.8529844 2.8769267
 2.9136372], shape=(8,), dtype=float32)"
46119,13.087882,3.000968,31,"tf.Tensor(
[3.4852235 3.4239774 3.403265  3.4094226 3.3707206 3.3345587 3.2585955
 3.2256722], shape=(8,), dtype=float32)"
46121,20.187424,0.81803006,49,"tf.Tensor(
[0.6270123  0.6278162  0.6322286  0.6404655  0.6469123  0.65532595
 0.65935725 0.6766355 ], shape=(8,), dtype=float32)"
46123,5.11322,1.6985646,71,"tf.Tensor(
[1.7267907 1.7376307 1.7195292 1.7169662 1.772743  1.7562602 1.9358828
 1.9794955], shape=(8,), dtype=float32)"
46125,7.544668,2.718601,171,"tf.Tensor(
[2.342228  2.341384  2.3469124 2.341893  2.3360255 2.345697  2.3456366
 2.3479574], shape=(8,), dtype=float32)"
46127,2.5720518,5.5954089,663,"tf.Tensor(
[5.4397106 5.4096622 5.4057055 5.3952074 5.3976583 5.368601  5.3994527
 5.4225483], shape=(8,), dtype=float32)"
46129,9.757387,2.1246121,89,"tf.Tensor(
[1.8896302 1.9015009 1.8994707 1.8747625 1.8874664 1.8781496 1.8937948
 1.8954067], shape=(8,), dtype=float32)"
46135,5.9106455,2.5706797,461,"tf.Tensor(
[2.4878197 2.466108  2.457538  2.415477  2.393017  2.3368597 2.3387642
 2.3372242], shape=(8,), dtype=float32)"
46137,5.909521,0.30425963,6,"tf.Tensor(
[0.3131907  0.31539777 0.35187498 0.34916332 0.3491499  0.31493753
 0.3149135  0.30452144], shape=(8,), dtype=float32)"
47001,1.3074117,4.2960854,2592,"tf.Tensor(
[4.221731  4.229425  4.2313776 4.2374682 4.2357574 4.252051  4.249641
 4.2581644], shape=(8,), dtype=float32)"
47003,1.3277602,2.2984092,838,"tf.Tensor(
[2.240686  2.247597  2.2522013 2.2518523 2.2577043 2.2532706 2.2543786
 2.255588 ], shape=(8,), dtype=float32)"
47005,2.196689,3.0699041,397,"tf.Tensor(
[3.0414784 3.0366864 3.0333946 3.028865  3.0393703 3.0371246 3.0408566
 3.047342 ], shape=(8,), dtype=float32)"
47007,1.2806469,1.1185507,142,"tf.Tensor(
[1.1161741 1.144094  1.143337  1.1452757 1.154082  1.1490649 1.1600773
 1.1460699], shape=(8,), dtype=float32)"
47009,5.47185,6.0804443,6390,"tf.Tensor(
[5.718955  5.680844  5.65887   5.626375  5.6474795 5.6208673 5.622025
 5.652848 ], shape=(8,), dtype=float32)"
47011,1.3302152,4.2630601,3562,"tf.Tensor(
[4.1595683 4.158653  4.1507964 4.139367  4.144805  4.1345644 4.132624
 4.134934 ], shape=(8,), dtype=float32)"
47013,5.2008142,1.2953777,410,"tf.Tensor(
[1.419979  1.4117725 1.3882676 1.3585478 1.3569998 1.3468951 1.3418494
 1.3338053], shape=(8,), dtype=float32)"
47015,1.4734721,2.7070065,306,"tf.Tensor(
[2.6632876 2.666523  2.660369  2.6626885 2.6577158 2.6650763 2.6682415
 2.6718411], shape=(8,), dtype=float32)"
47017,5.1821575,1.4734819,322,"tf.Tensor(
[1.3803415 1.379441  1.3802214 1.3826663 1.3817763 1.3817468 1.387163
 1.3913985], shape=(8,), dtype=float32)"
47019,2.0236392,1.8589215,857,"tf.Tensor(
[1.819644  1.817439  1.8153075 1.8053433 1.8034998 1.7965442 1.7979147
 1.7956685], shape=(8,), dtype=float32)"
47021,0.9808107,5.8909092,1863,"tf.Tensor(
[5.8122487 5.8104362 5.80607   5.8060546 5.8011303 5.816379  5.8036537
 5.813342 ], shape=(8,), dtype=float32)"
47023,2.3062932,1.4863259,200,"tf.Tensor(
[1.4208162 1.4298123 1.4318407 1.4280416 1.4296738 1.4282695 1.4387408
 1.4266108], shape=(8,), dtype=float32)"
47025,5.5310307,1.3340552,345,"tf.Tensor(
[1.2279831 1.2249142 1.2211108 1.2254624 1.2189302 1.2215781 1.219909
 1.2157727], shape=(8,), dtype=float32)"
47027,1.4863052,1.3687335,83,"tf.Tensor(
[1.3871044 1.3884298 1.384694  1.3685285 1.3997304 1.3662468 1.3874149
 1.3952173], shape=(8,), dtype=float32)"
47029,0.8958287,1.6670176,475,"tf.Tensor(
[1.594671  1.6035935 1.6205559 1.6386616 1.6412803 1.6494509 1.652315
 1.6571362], shape=(8,), dtype=float32)"
47031,35.47711,18.083683,7706,"tf.Tensor(
[ 9.3567705  9.538332   9.854297  10.063574  10.1000185 10.254587
 10.749568  11.245329 ], shape=(8,), dtype=float32)"
47033,12.176617,2.510077,274,"tf.Tensor(
[1.8628892 1.8630584 1.8657414 1.8629316 1.8599477 1.8632098 1.8563952
 1.8546016], shape=(8,), dtype=float32)"
47035,1.9046088,3.1817172,1576,"tf.Tensor(
[3.149026  3.1459715 3.1401148 3.1253188 3.1279855 3.1029916 3.1154597
 3.0994465], shape=(8,), dtype=float32)"
47037,3.0342355,12.680975,69326,"tf.Tensor(
[12.090143 12.092244 12.120248 12.121482 12.145619 12.110357 12.133885
 12.139075], shape=(8,), dtype=float32)"
47039,3.3414078,1.5274618,141,"tf.Tensor(
[1.6192704 1.6031597 1.5847942 1.5672913 1.5615002 1.5491062 1.5453248
 1.5287316], shape=(8,), dtype=float32)"
47041,12.748689,2.7344992,430,"tf.Tensor(
[2.5865252 2.7346392 3.0507703 3.1297376 3.1298938 3.1498468 3.1358747
 3.0946636], shape=(8,), dtype=float32)"
47043,0.4776712,4.0331626,1654,"tf.Tensor(
[3.9335673 3.934819  3.9335165 3.9474924 3.9539778 3.973178  3.977672
 3.9995239], shape=(8,), dtype=float32)"
47045,5.1394186,1.4632255,415,"tf.Tensor(
[1.3617139 1.3597738 1.358711  1.3617259 1.3614433 1.3646581 1.365111
 1.367694 ], shape=(8,), dtype=float32)"
47047,1.7655307,3.4377851,1130,"tf.Tensor(
[3.3283255 3.3282042 3.3308918 3.335191  3.338999  3.3429158 3.3446915
 3.3444653], shape=(8,), dtype=float32)"
47049,1.0524819,2.2042162,321,"tf.Tensor(
[2.1328044 2.1443663 2.1426299 2.1714795 2.16974   2.180197  2.1865869
 2.1935518], shape=(8,), dtype=float32)"
47051,5.32034,2.5993748,873,"tf.Tensor(
[2.3750613 2.363579  2.3919017 2.461799  2.4518218 2.5054703 2.5526578
 2.650376 ], shape=(8,), dtype=float32)"
47053,1.5683856,2.5172913,939,"tf.Tensor(
[2.3875985 2.395244  2.401492  2.4101336 2.4192672 2.4322457 2.4326403
 2.447721 ], shape=(8,), dtype=float32)"
47055,9.984461,3.0136516,702,"tf.Tensor(
[3.2594929 3.2855055 3.3024077 3.257535  3.2933674 3.277875  3.2618575
 3.2747488], shape=(8,), dtype=float32)"
47057,1.9667834,1.6249262,303,"tf.Tensor(
[1.6768808 1.6776941 1.6815604 1.6851702 1.6908473 1.6904501 1.6907195
 1.695514 ], shape=(8,), dtype=float32)"
47059,1.317967,2.0816121,1159,"tf.Tensor(
[2.0674527 2.0589728 2.057199  2.048662  2.0421617 2.037506  2.03228
 2.0311353], shape=(8,), dtype=float32)"
47061,1.5634553,2.691571,281,"tf.Tensor(
[2.6015778 2.6281095 2.6267262 2.6503131 2.6554685 2.6882195 2.6891303
 2.7241673], shape=(8,), dtype=float32)"
47063,3.7379045,2.6393909,1307,"tf.Tensor(
[2.463542  2.479023  2.4853978 2.4978902 2.50401   2.5154936 2.5182137
 2.5270822], shape=(8,), dtype=float32)"
47065,5.5442443,7.3707571,21288,"tf.Tensor(
[6.6706142 6.6758275 6.683091  6.6845756 6.701735  6.7055497 6.7180214
 6.727411 ], shape=(8,), dtype=float32)"
47067,3.627655,0.94814241,49,"tf.Tensor(
[0.8970709  0.89305556 0.8951176  0.890513   0.8884811  0.8933789
 0.8899374  0.8891876 ], shape=(8,), dtype=float32)"
47069,7.394718,1.3219513,271,"tf.Tensor(
[1.1922168 1.1997771 1.205078  1.2137084 1.2200816 1.2297103 1.2441182
 1.2615803], shape=(8,), dtype=float32)"
47071,8.3091755,3.3805568,692,"tf.Tensor(
[2.6596255 2.7490804 3.0073366 3.0668325 3.0865142 3.0945966 3.1005726
 3.1245286], shape=(8,), dtype=float32)"
47073,2.164504,1.6314864,742,"tf.Tensor(
[1.54243   1.542993  1.5475928 1.5431798 1.5367373 1.5339031 1.5267419
 1.5205494], shape=(8,), dtype=float32)"
47075,8.3546295,1.0389611,140,"tf.Tensor(
[0.9753729  0.98009306 0.9839285  0.9899295  0.99993    1.0034487
 1.0337331  1.0411716 ], shape=(8,), dtype=float32)"
47077,2.1047688,1.6668981,360,"tf.Tensor(
[1.6418192 1.6453575 1.6240199 1.6456982 1.6303484 1.6596209 1.6588922
 1.6686757], shape=(8,), dtype=float32)"
47079,4.8619723,2.2904634,587,"tf.Tensor(
[2.1788163 2.1781693 2.17661   2.1799953 2.1799836 2.1829503 2.202758
 2.2157984], shape=(8,), dtype=float32)"
47081,2.9169905,2.9689951,587,"tf.Tensor(
[2.7758546 2.7792969 2.7829833 2.7748666 2.7945807 2.7906203 2.8022199
 2.803102 ], shape=(8,), dtype=float32)"
47083,8.367771,1.1682243,75,"tf.Tensor(
[0.9955368  0.99538124 1.0070665  1.0154742  1.0261128  1.0293729
 1.0415975  1.0550147 ], shape=(8,), dtype=float32)"
47085,6.912931,2.3271825,338,"tf.Tensor(
[2.1232913 2.1295595 2.1315348 2.1351187 2.1311467 2.1378021 2.1317012
 2.1338496], shape=(8,), dtype=float32)"
47087,22.446022,3.0850732,297,"tf.Tensor(
[2.1281104 2.185632  2.1956134 2.1530323 2.2405672 2.251762  3.2016292
 3.3457763], shape=(8,), dtype=float32)"
47089,1.3890826,2.9907959,1303,"tf.Tensor(
[2.9312062 2.938215  2.938191  2.9616807 2.9624522 2.9969606 2.998931
 3.0204632], shape=(8,), dtype=float32)"
47091,1.3325566,2.0069158,296,"tf.Tensor(
[1.9483463 1.9520912 1.9527355 1.9552747 1.9651337 1.976635  1.9903415
 1.9987844], shape=(8,), dtype=float32)"
47093,1.1592599,8.0849514,29762,"tf.Tensor(
[7.852062  7.8679223 7.877359  7.8707185 7.8919516 7.87767   7.9015856
 7.9072995], shape=(8,), dtype=float32)"
47095,17.153278,0.40134853,25,"tf.Tensor(
[0.51603913 0.5088723  0.49687308 0.49198627 0.48678118 0.49447402
 0.4929851  0.4919208 ], shape=(8,), dtype=float32)"
47097,2.9762018,0.80620778,160,"tf.Tensor(
[0.7749968  0.7731718  0.7766853  0.77736205 0.7796832  0.7754761
 0.778596   0.7772598 ], shape=(8,), dtype=float32)"
47099,3.547664,3.0322404,996,"tf.Tensor(
[3.2028081 3.1995687 3.197319  3.1982658 3.179989  3.1825323 3.1728742
 3.1571019], shape=(8,), dtype=float32)"
47101,3.0547595,2.6213694,250,"tf.Tensor(
[2.5017066 2.5063348 2.5017138 2.5063655 2.5071218 2.5074978 2.5133467
 2.5087378], shape=(8,), dtype=float32)"
47103,4.875108,6.3769646,1692,"tf.Tensor(
[4.8172493 4.8602023 4.881958  4.8663974 4.9702067 4.9751253 5.0317945
 5.106842 ], shape=(8,), dtype=float32)"
47105,1.4846752,8.9496527,3836,"tf.Tensor([9.124466 9.13041  9.138716 9.134455 9.134522 9.128603 9.129355 9.13081 ], shape=(8,), dtype=float32)"
47107,2.6768272,2.2277052,939,"tf.Tensor(
[2.138551  2.1355035 2.1328628 2.127162  2.1300018 2.1237755 2.124218
 2.1275024], shape=(8,), dtype=float32)"
47109,3.2210917,1.4986645,303,"tf.Tensor(
[1.4007465 1.3989593 1.3988019 1.4108433 1.4124442 1.418331  1.4220172
 1.422291 ], shape=(8,), dtype=float32)"
47111,3.2055318,1.0571523,192,"tf.Tensor(
[1.0215719 1.0200591 1.0203394 1.0236304 1.0217438 1.0212849 1.0329874
 1.0340725], shape=(8,), dtype=float32)"
47113,2.4738162,3.955152,3002,"tf.Tensor(
[3.7542758 3.7579854 3.7614312 3.7675405 3.782588  3.783498  3.8007202
 3.8071632], shape=(8,), dtype=float32)"
47115,5.239559,2.3112957,523,"tf.Tensor(
[2.0413842 2.059976  2.1253288 2.134678  2.15192   2.1667483 2.1747231
 2.1999176], shape=(8,), dtype=float32)"
47117,1.4747435,2.7961481,723,"tf.Tensor(
[2.7563107 2.7575145 2.754697  2.7473304 2.7436264 2.7423763 2.7351208
 2.730076 ], shape=(8,), dtype=float32)"
47119,0.7716069,10.767854,7818,"tf.Tensor(
[10.498836 10.53271  10.55524  10.572339 10.618134 10.673832 10.668708
 10.71209 ], shape=(8,), dtype=float32)"
47121,0.95762664,1.3839056,135,"tf.Tensor(
[1.343347  1.3478137 1.3504426 1.3585253 1.3601631 1.3622285 1.365662
 1.3744047], shape=(8,), dtype=float32)"
47123,11.518855,2.359098,861,"tf.Tensor(
[2.0080822 2.013887  2.0158165 2.0263522 2.027705  2.012681  2.0331652
 2.0339203], shape=(8,), dtype=float32)"
47125,1.5686702,4.6770144,7018,"tf.Tensor(
[4.4860034 4.4906025 4.4929085 4.5013275 4.5086966 4.5142694 4.5178647
 4.515222 ], shape=(8,), dtype=float32)"
47127,2.8493247,1.2209302,63,"tf.Tensor(
[1.1797651 1.1742299 1.1692972 1.1693112 1.1693486 1.1645012 1.1648341
 1.1631415], shape=(8,), dtype=float32)"
47129,3.359497,0.74747008,130,"tf.Tensor(
[0.7193305  0.7202422  0.71753776 0.7151122  0.7162616  0.7155988
 0.7150129  0.7155788 ], shape=(8,), dtype=float32)"
47131,1.0862378,1.3694589,325,"tf.Tensor(
[1.3878107 1.3904927 1.388005  1.3855885 1.3828847 1.3827507 1.3803358
 1.3790147], shape=(8,), dtype=float32)"
47133,0.47894168,2.6539521,462,"tf.Tensor(
[2.639066  2.6537216 2.6577044 2.6584845 2.672576  2.6721845 2.674653
 2.681043 ], shape=(8,), dtype=float32)"
47135,0.82512254,2.3840415,147,"tf.Tensor(
[2.340778  2.335822  2.3334138 2.3397338 2.3435233 2.3387346 2.3464704
 2.3444734], shape=(8,), dtype=float32)"
47137,10.455653,1.5780529,65,"tf.Tensor(
[1.4434397 1.4460524 1.4504833 1.4651262 1.4661046 1.475521  1.48812
 1.4963052], shape=(8,), dtype=float32)"
47139,1.401492,2.3636496,322,"tf.Tensor(
[2.2563899 2.2662904 2.2802458 2.2939482 2.2999697 2.309318  2.3159587
 2.3244884], shape=(8,), dtype=float32)"
47141,2.7062507,7.4505577,4630,"tf.Tensor(
[7.1545014 7.1474643 7.1375375 7.118403  7.153159  7.1246347 7.131203
 7.186336 ], shape=(8,), dtype=float32)"
47143,1.2493205,2.0772796,529,"tf.Tensor(
[2.069829  2.069938  2.0718558 2.0752676 2.0707958 2.0813675 2.0729735
 2.0723958], shape=(8,), dtype=float32)"
47145,14.899102,2.5625057,1111,"tf.Tensor(
[2.134153  2.133814  2.1491086 2.157901  2.1885762 2.1830947 2.2028944
 2.2472389], shape=(8,), dtype=float32)"
47147,1.2039783,4.959259,2678,"tf.Tensor(
[4.94109   4.959353  4.9842305 5.015967  5.0335135 5.0669913 5.0706444
 5.09336  ], shape=(8,), dtype=float32)"
47149,0.9506643,6.581048,16075,"tf.Tensor(
[6.42138   6.4388137 6.4512863 6.4563756 6.4785776 6.4876966 6.490192
 6.49975  ], shape=(8,), dtype=float32)"
47151,4.3710275,1.2684612,213,"tf.Tensor(
[1.2039305 1.2063078 1.2105054 1.2156695 1.2236985 1.2251699 1.226498
 1.225746 ], shape=(8,), dtype=float32)"
47153,33.733536,3.9332836,474,"tf.Tensor(
[2.48718   2.5203483 2.5058794 2.4791684 2.518206  2.3918216 2.5741887
 2.7328947], shape=(8,), dtype=float32)"
47155,1.4862256,8.220006,6395,"tf.Tensor([8.076148 8.067397 8.074887 8.032614 8.074254 8.064577 8.075505 8.076628], shape=(8,), dtype=float32)"
