Country,MAPE,Density,Active,forecast,category,new_MAPE,new_predict,new_category
48467,3.3926585,3.5161514,1513,"[3.30341864 3.30249715 3.29743147 3.28854442 3.29528713 3.28680897
 3.29195023 3.29760909]",2,3.6005959510803223,"[3.2884035, 3.2884035, 3.2884035, 3.2884035, 3.2884035, 3.2884035, 3.2884035, 3.2884035]",Same value
48469,0.8705385,2.6175191,1798,"[2.65584874 2.65668392 2.64442229 2.64552617 2.64198613 2.64865804
 2.63745975 2.64258456]",1,0.8705385,"2753    [2.65584874 2.65668392 2.64442229 2.64552617 2...
Name: forecast, dtype: object",tf_dense
48471,27.196827,2.9002678,1787,"[3.69400001 3.69873405 3.68447328 3.70201588 3.69306612 3.72682381
 3.70454359 3.65007544]",2,12.373421669006348,"[3.2638156, 3.2638156, 3.2638156, 3.2638156, 3.2638156, 3.2638156, 3.2638156, 3.2638156]",Same value
48473,2.9736042,4.9443665,2013,"[4.59001112 4.60598946 4.61529493 4.6435318  4.68183517 4.75920868
 4.79912949 4.83324957]",2,5.312499523162842,"[4.5759339, 4.5759339, 4.5759339, 4.5759339, 4.5759339, 4.5759339, 4.5759339, 4.5759339]",Same value
48475,4.1383133,1.6194332,136,"[1.50051451 1.50535142 1.50841844 1.51166511 1.52352571 1.519665
 1.53090668 1.54311275]",2,1.1621298789978027,"[1.5598952  1.56399478 1.56809436 1.57219394 1.57629352 1.5803931
 1.58449268 1.58859226]",LR
48477,4.719898,5.7515726,1591,"[5.14280796 5.16949558 5.1779089  5.17877054 5.21492767 5.21614838
 5.24764824 5.28710985]",2,4.236196517944336,"[5.1948524  5.20491468 5.21497697 5.22503925 5.23510153 5.24516382
 5.2552261  5.26528838]",LR
48479,1.2048101,2.8150918,5193,"[2.73290896 2.73739839 2.74114561 2.74426818 2.74394989 2.74664426
 2.75319433 2.75321579]",1,1.2048101,"2758    [2.73290896 2.73739839 2.74114561 2.74426818 2...
Name: forecast, dtype: object",tf_dense
48481,2.8449962,2.7758839,855,"[2.62252355 2.63003373 2.633389   2.63435078 2.6470499  2.64905453
 2.66490626 2.68593407]",2,1.1728161573410034,"[2.6752379  2.68345334 2.69166877 2.69988421 2.70809964 2.71631508
 2.72453051 2.73274595]",LR
48483,8.4030075,3.0522504,118,"[2.63454008 2.63018703 2.66896963 2.70511246 2.73008966 2.74451089
 2.78841424 2.85108995]",2,1.510931134223938,"[2.9487844, 2.9487844, 2.9487844, 2.9487844, 2.9487844, 2.9487844, 2.9487844, 2.9487844]",Same value
48485,2.2408645,3.2803221,3358,"[3.36795592 3.37525034 3.38030863 3.38412809 3.39033318 3.40211129
 3.40173006 3.40100384]",2,1.1980701684951782,"[3.3447952, 3.3447952, 3.3447952, 3.3447952, 3.3447952, 3.3447952, 3.3447952, 3.3447952]",Same value
48487,8.294532,1.1744456,116,"[1.06853282 1.06794357 1.06581199 1.07123101 1.08051527 1.08209527
 1.1104691  1.13111115]",2,6.696571350097656,"[1.1035739, 1.1035739, 1.1035739, 1.1035739, 1.1035739, 1.1035739, 1.1035739, 1.1035739]",Same value
48489,3.6319785,0.79642224,130,"[0.73278981 0.74854171 0.75194424 0.75315845 0.75441998 0.75990146
 0.76069343 0.7605617 ]",2,2.620377779006958,"[0.76579058 0.77356928 0.78134799 0.78912669 0.7969054  0.8046841
 0.8124628  0.82024151]",LR
48491,2.1087754,14.722303,62495,"[14.03268909 14.04375648 14.03978443 14.04030609 14.08977032 14.09571838
 14.09584332 14.11114883]",2,1.721143126487732,"[13.944668   13.99642998 14.04819197 14.09995395 14.15171593 14.20347792
 14.2552399  14.30700188]",LR
48493,3.0389278,2.9678504,1129,"[2.83688831 2.84558654 2.84873271 2.84846234 2.86136532 2.8494432
 2.8654232  2.86514568]",2,1.4433648586273193,"[2.8995032, 2.8995032, 2.8995032, 2.8995032, 2.8995032, 2.8995032, 2.8995032, 2.8995032]",Same value
48495,3.64111,1.0694218,59,"[1.02682316 1.02216697 1.01790893 1.01134527 1.00993204 1.00907326
 1.01063693 1.00500298]",2,3.027250289916992,"[1.0150445, 1.0150445, 1.0150445, 1.0150445, 1.0150445, 1.0150445, 1.0150445, 1.0150445]",Same value
48497,3.5632505,5.3256407,2723,"[5.0166688  5.02356005 5.03151941 5.02404308 5.02782011 5.02529621
 5.03717661 5.0395155 ]",2,3.6913366317749023,"[5.0342264  5.03054229 5.02685817 5.02317406 5.01948995 5.01580583
 5.01212172 5.00843761]",LR
48499,2.1177082,5.1146822,1862,"[5.16431808 5.16022158 5.16729879 5.20342207 5.18637705 5.27204847
 5.23949814 5.31055307]",2,1.5013808012008667,"[5.0927072  5.11689161 5.14107601 5.16526042 5.18944483 5.21362924
 5.23781364 5.26199805]",LR
48501,4.6196113,0.76190478,44,"[0.80132025 0.7971462  0.78950846 0.78068399 0.78228253 0.77586806
 0.7741971  0.7727558 ]",2,8.183889389038086,"[0.81385279, 0.81385279, 0.81385279, 0.81385279, 0.81385279, 0.81385279, 0.81385279, 0.81385279]",Same value
48503,3.4376264,3.3512163,456,"[3.22247744 3.22705603 3.2318666  3.2294395  3.23624325 3.22820711
 3.23018646 3.23246694]",2,2.661931037902832,"[3.2556772, 3.2556772, 3.2556772, 3.2556772, 3.2556772, 3.2556772, 3.2556772, 3.2556772]",Same value
48505,7.6302605,0.67460734,64,"[0.55786437 0.58271265 0.6013692  0.60951066 0.6127851  0.61571229
 0.6181947  0.62187135]",2,2.5580599308013916,"[0.63244438 0.64286237 0.65328036 0.66369835 0.67411635 0.68453434
 0.69495233 0.70537032]",LR
48507,4.083996,0.42523032,36,"[0.42109439 0.39981121 0.39897934 0.39558259 0.39901611 0.39309916
 0.39131674 0.39980847]",2,19.67857551574707,"[0.37798253 0.36431559 0.35064864 0.3369817  0.32331475 0.30964781
 0.29598086 0.28231392]",LR
49001,7.5178614,3.0541208,136,"[2.77338195 2.77281237 2.78611946 2.76829028 2.79213762 2.77328253
 2.79182291 2.80662847]",2,6.044796943664551,"[2.8520098  2.84657009 2.84113039 2.83569068 2.83025097 2.82481127
 2.81937156 2.81393186]",LR
49003,1.151814,4.1856017,1575,"[4.07153511 4.0805459  4.08442879 4.08384991 4.10569954 4.10737562
 4.11353254 4.11323833]",1,1.151814,"2774    [4.07153511 4.0805459  4.08442879 4.08384991 4...
Name: forecast, dtype: object",tf_dense
49005,2.642918,9.1521959,8064,"[8.76742363 8.7734642  8.7665329  8.7730751  8.8388834  8.76132202
 8.81629467 8.85888577]",2,2.1097798347473145,"[8.8423557, 8.8423557, 8.8423557, 8.8423557, 8.8423557, 8.8423557, 8.8423557, 8.8423557]",Same value
49007,0.7756944,3.1889451,480,"[3.09998989 3.10966396 3.12241864 3.13417006 3.14225721 3.15755153
 3.1715188  3.1842556 ]",1,0.7756944,"2776    [3.09998989 3.10966396 3.12241864 3.13417006 3...
Name: forecast, dtype: object",tf_dense
49009,2.7669954,11.136364,49,"[11.28192329 11.28965092 11.30148506 11.33903122 11.34857178 11.36439896
 11.38617897 11.38801384]",2,3.551420211791992,"[11.818182, 11.818182, 11.818182, 11.818182, 11.818182, 11.818182, 11.818182, 11.818182]",Same value
49011,2.6747768,8.6095467,20515,"[8.30733681 8.30239105 8.2808485  8.23990726 8.25452995 8.23323536
 8.24308395 8.24133015]",2,2.799548625946045,"[8.2524071, 8.2524071, 8.2524071, 8.2524071, 8.2524071, 8.2524071, 8.2524071, 8.2524071]",Same value
49013,2.459323,4.4557076,589,"[4.4942565  4.51683998 4.53812408 4.5670414  4.57735062 4.67104292
 4.67282343 4.69404554]",2,0.5248904228210449,"[4.4784021, 4.4784021, 4.4784021, 4.4784021, 4.4784021, 4.4784021, 4.4784021, 4.4784021]",Same value
49015,8.117543,2.4359512,174,"[2.29547977 2.27559161 2.22460055 2.1550343  2.12999439 2.10988069
 2.11560702 2.10257173]",2,2.488490104675293,"[2.3099537, 2.3099537, 2.3099537, 2.3099537, 2.3099537, 2.3099537, 2.3099537, 2.3099537]",Same value
49017,1.5409971,5.5788369,213,"[5.46362877 5.48998737 5.48165274 5.5147686  5.50132895 5.5020442
 5.47768831 5.50310373]",2,3.634425163269043,"[5.5526452  5.5868516  5.621058   5.6552644  5.6894708  5.7236772
 5.75788361 5.79209001]",LR
49019,4.954354,13.514215,1041,"[12.81472492 12.76994991 12.68222046 12.61159134 12.64830208 12.54138851
 12.53251934 12.54352856]",2,3.592189311981201,"[12.826172, 12.826172, 12.826172, 12.826172, 12.826172, 12.826172, 12.826172, 12.826172]",Same value
49021,2.9923544,9.5871649,3639,"[8.61436462 8.68879414 8.73357201 8.80246639 8.86657429 8.90590668
 8.9595108  9.02957058]",2,5.684018611907959,"[8.4911871  8.51452323 8.53785936 8.5611955  8.58453163 8.60786776
 8.63120389 8.65454002]",LR
49023,2.231454,4.47644,342,"[4.20186472 4.21178055 4.23348999 4.25428629 4.2862401  4.29429626
 4.32486248 4.34560013]",2,2.8617496490478516,"[4.2408376, 4.2408376, 4.2408376, 4.2408376, 4.2408376, 4.2408376, 4.2408376, 4.2408376]",Same value
49025,13.032839,14.77387,882,"[11.28537273 11.7972393  12.04285526 12.39550114 12.56018257 12.61094761
 12.81168747 13.44845676]",2,9.537282943725586,"[12.294807   12.45409125 12.6133755  12.77265976 12.93194401 13.09122826
 13.25051251 13.40979676]",LR
49027,1.0420574,3.0146811,269,"[3.06428885 3.06317616 3.06148314 3.05844665 3.06370187 3.05627871
 3.05371761 3.04769993]",1,1.0420574,"2786    [3.06428885 3.06317616 3.06148314 3.05844665 3...
Name: forecast, dtype: object",tf_dense
49029,10.101795,11.475622,885,"[10.10143566 10.11489677 10.14165306 10.12560463 10.14628792 10.09657574
 10.14175415 10.14929199]",2,3.8855276107788086,"[10.827282, 10.827282, 10.827282, 10.827282, 10.827282, 10.827282, 10.827282, 10.827282]",Same value
49031,4.663836,5.4127197,80,"[5.04694653 5.04628897 5.05679893 5.09667921 5.12432289 5.16335201
 5.16857147 5.19194937]",2,9.138262748718262,"[4.871448, 4.871448, 4.871448, 4.871448, 4.871448, 4.871448, 4.871448, 4.871448]",Same value
49033,2.1301343,9.0742998,149,"[9.21878338 9.14325619 9.1737318  9.05226612 9.02149582 8.94204521
 8.9107666  8.84731007]",2,4.37235164642334,"[9.5006094, 9.5006094, 9.5006094, 9.5006094, 9.5006094, 9.5006094, 9.5006094, 9.5006094]",Same value
49035,2.8773925,11.521893,96282,"[11.19705105 11.18580341 11.13419247 11.07977962 11.08327389 11.00523472
 11.01942158 11.00782776]",2,1.3524086475372314,"[11.263648, 11.263648, 11.263648, 11.263648, 11.263648, 11.263648, 11.263648, 11.263648]",Same value
49037,1.4365861,2.2778404,243,"[2.16569448 2.16898966 2.1833961  2.18854523 2.25521636 2.28264546
 2.29666162 2.3113215 ]",1,1.4365861,"2791    [2.16569448 2.16898966 2.1833961  2.18854523 2...
Name: forecast, dtype: object",tf_dense
49039,0.9761302,9.3444357,2121,"[9.19519901 9.19585133 9.18575859 9.19738102 9.19542885 9.1908617
 9.18855762 9.20866776]",1,0.9761302,"2792    [9.19519901 9.19585133 9.18575859 9.19738102 9...
Name: forecast, dtype: object",tf_dense
49041,4.496985,3.5218222,535,"[3.22229886 3.21841097 3.20869064 3.18727875 3.18528056 3.16932917
 3.17309141 3.16826677]",2,5.243897914886475,"[3.2190113  3.20161702 3.18422273 3.16682845 3.14943416 3.13203988
 3.11464559 3.09725131]",LR
49043,1.1486808,37.714901,11890,"[36.21373749 36.22270584 36.22308731 36.20426178 36.23552322 36.17487717
 36.27342606 36.29496765]",1,1.1486808,"2794    [36.21373749 36.22270584 36.22308731 36.204261...
Name: forecast, dtype: object",tf_dense
49045,4.783041,5.5028505,2587,"[5.80296707 5.8034687  5.77551079 5.72156239 5.70356178 5.67728472
 5.64779949 5.61818838]",2,0.768323540687561,"[5.4284015, 5.4284015, 5.4284015, 5.4284015, 5.4284015, 5.4284015, 5.4284015, 5.4284015]",Same value
49047,0.9774693,3.1133926,746,"[2.96734858 2.98924041 3.00742221 3.0302639  3.05181837 3.06699538
 3.07974815 3.09434605]",1,0.9774693,"2796    [2.96734858 2.98924041 3.00742221 3.0302639  3...
Name: forecast, dtype: object",tf_dense
49049,2.3828475,17.41234,72155,"[16.90355301 16.83902931 16.7279644  16.63022995 16.61086655 16.56919098
 16.54611015 16.51606369]",2,1.9351654052734375,"[16.673664, 16.673664, 16.673664, 16.673664, 16.673664, 16.673664, 16.673664, 16.673664]",Same value
49051,3.5376332,12.716049,2884,"[12.27293587 12.23900127 12.19444847 12.13381195 12.13121891 12.07222462
 12.08453274 12.04152775]",2,2.7302167415618896,"[12.248677, 12.248677, 12.248677, 12.248677, 12.248677, 12.248677, 12.248677, 12.248677]",Same value
49053,8.940822,13.492899,17177,"[12.74271774 12.71542263 12.57237434 11.9258585  11.95790863 11.61535358
 11.61178684 11.61883736]",2,2.729902505874634,"[12.924967, 12.924967, 12.924967, 12.924967, 12.924967, 12.924967, 12.924967, 12.924967]",Same value
49055,5.3747134,6.469408,129,"[5.95274878 5.98724842 6.0067482  6.03789282 6.0558567  6.0866375
 6.08870125 6.12542152]",2,5.749094486236572,"[6.018054, 6.018054, 6.018054, 6.018054, 6.018054, 6.018054, 6.018054, 6.018054]",Same value
49057,3.3403218,6.3353524,11621,"[5.98971176 6.00083828 5.99617195 6.00147104 6.00531292 5.99341536
 5.99736929 5.99612665]",2,2.772272825241089,"[6.0327864, 6.0327864, 6.0327864, 6.0327864, 6.0327864, 6.0327864, 6.0327864, 6.0327864]",Same value
50001,4.7389574,5.0250115,1547,"[5.25360823 5.2647624  5.28250408 5.2552886  5.32692432 5.31751633
 5.31789637 5.33820629]",2,1.9293348789215088,"[5.1289549, 5.1289549, 5.1289549, 5.1289549, 5.1289549, 5.1289549, 5.1289549, 5.1289549]",Same value
50003,0.37386978,19.916338,5761,"[19.79238129 19.87438202 19.93328476 19.86323357 19.90807152 19.79464531
 19.87410164 19.80434608]",1,0.37386978,"2803    [19.79238129 19.87438202 19.93328476 19.863233...
Name: forecast, dtype: object",tf_dense
50005,0.82449466,4.5882158,1112,"[4.52222395 4.53147936 4.55831814 4.56146908 4.57724047 4.58614016
 4.60486889 4.62427282]",1,0.82449466,"2804    [4.52222395 4.53147936 4.55831814 4.56146908 4...
Name: forecast, dtype: object",tf_dense
50007,1.1057591,10.813486,14529,"[10.43727207 10.46265221 10.50883961 10.53453827 10.62422466 10.64830303
 10.72453594 10.75858402]",1,1.1057591,"2805    [10.43727207 10.46265221 10.50883961 10.534538...
Name: forecast, dtype: object",tf_dense
50009,7.6572404,2.7973397,143,"[2.90977859 2.95336509 3.00414228 3.07873917 3.08546329 3.12977338
 3.12049341 3.13770056]",2,3.038153886795044,"[2.9147105, 2.9147105, 2.9147105, 2.9147105, 2.9147105, 2.9147105, 2.9147105, 2.9147105]",Same value
50011,3.6411572,3.7649698,1443,"[3.96322489 3.95096898 3.91818929 3.90692067 3.88283396 3.86024642
 3.84285092 3.80116558]",2,1.5061044692993164,"[3.6997416, 3.6997416, 3.6997416, 3.6997416, 3.6997416, 3.6997416, 3.6997416, 3.6997416]",Same value
50013,2.2985387,6.5391841,383,"[6.71692657 6.65891266 6.44229603 6.38174772 6.37654066 6.33030415
 6.3168149  6.29318237]",2,2.336526393890381,"[6.6928463, 6.6928463, 6.6928463, 6.6928463, 6.6928463, 6.6928463, 6.6928463, 6.6928463]",Same value
50015,2.3297884,8.1431608,1645,"[7.87270069 7.88435221 7.8960228  7.90000343 7.92553806 7.91123819
 7.93786907 7.95026445]",2,0.9742299318313599,"[8.0194054, 8.0194054, 8.0194054, 8.0194054, 8.0194054, 8.0194054, 8.0194054, 8.0194054]",Same value
50017,3.5955276,3.8837011,915,"[4.04109049 4.03533316 4.06965303 4.02393532 4.00074387 3.96100616
 3.95133376 3.92305708]",2,6.878936290740967,"[4.2784381, 4.2784381, 4.2784381, 4.2784381, 4.2784381, 4.2784381, 4.2784381, 4.2784381]",Same value
50019,5.9764357,6.5300064,1408,"[7.00918007 7.02017403 7.03096962 6.97958708 7.0250001  6.97493839
 7.00028133 6.99154282]",2,5.191740036010742,"[6.9520454, 6.9520454, 6.9520454, 6.9520454, 6.9520454, 6.9520454, 6.9520454, 6.9520454]",Same value
50021,3.3140242,5.2661076,2537,"[5.05626488 5.03712225 5.02388    5.00402737 4.99910021 4.98081827
 4.98943329 4.99695206]",2,1.4811697006225586,"[5.1104283, 5.1104283, 5.1104283, 5.1104283, 5.1104283, 5.1104283, 5.1104283, 5.1104283]",Same value
50023,2.029666,6.7770514,3213,"[6.59396219 6.60116434 6.62181044 6.59156895 6.58644581 6.62401628
 6.62678194 6.67277765]",2,1.12433660030365,"[6.6821346  6.68036195 6.6785893  6.67681664 6.67504399 6.67327134
 6.67149869 6.66972604]",LR
50025,7.3943734,9.5234013,3333,"[8.40149212 8.45603371 8.46775723 8.64378738 8.69878864 8.78214073
 9.83712101 9.96724033]",2,0.5755780339241028,"[9.3776789, 9.3776789, 9.3776789, 9.3776789, 9.3776789, 9.3776789, 9.3776789, 9.3776789]",Same value
50027,7.7192,8.9563465,4048,"[10.54527378 10.4745121  10.40619373 10.31827831 10.26282406 10.27652073
 10.22682667 10.22483444]",2,9.04734992980957,"[10.553798   10.53083951 10.50788102 10.48492253 10.46196403 10.43900554
 10.41604705 10.39308856]",LR
51001,2.4463964,2.461622,635,"[2.34323192 2.37066197 2.35131407 2.3395884  2.34453607 2.33695245
 2.33574224 2.33908081]",2,7.530093193054199,"[2.3065591  2.28096436 2.25536962 2.22977489 2.20418015 2.17858541
 2.15299067 2.12739594]",LR
51003,2.9301996,6.3457379,5518,"[6.18566751 6.17469501 6.16518068 6.11816502 6.14656162 6.04373837
 6.04742479 5.98851013]",2,3.6823949813842773,"[6.1628871  6.13388983 6.10489257 6.0758953  6.04689803 6.01790077
 5.9889035  5.95990623]",LR
51005,3.3947818,3.0390143,370,"[2.84314227 2.85489988 2.86303735 2.87531495 2.88747501 2.90495896
 2.91236997 2.91958809]",2,3.960951089859009,"[2.8418891  2.84860808 2.85532705 2.86204603 2.86876501 2.87548398
 2.88220296 2.88892193]",LR
51007,1.0522571,2.6241066,268,"[2.4670496  2.47232032 2.48995709 2.49443269 2.51962686 2.53198695
 2.53584743 2.55669093]",1,1.0522571,"2819    [2.4670496  2.47232032 2.48995709 2.49443269 2...
Name: forecast, dtype: object",tf_dense
51009,1.9313661,1.939849,496,"[1.9426285  1.94086409 1.93691921 1.93104625 1.92874515 1.9263407
 1.92233145 1.91859841]",2,1.1810214519500732,"[1.9476711, 1.9476711, 1.9476711, 1.9476711, 1.9476711, 1.9476711, 1.9476711, 1.9476711]",Same value
51011,0.9409203,2.2982965,286,"[2.27010345 2.27641034 2.28050685 2.2924695  2.30369473 2.32006478
 2.31958485 2.32929564]",1,0.9409203,"2821    [2.27010345 2.27641034 2.28050685 2.2924695  2...
Name: forecast, dtype: object",tf_dense
51013,3.3808746,15.011033,29116,"[14.28748131 14.26625156 14.23628044 14.18515015 14.17995262 14.14083481
 14.16019344 14.14601707]",2,1.9231613874435425,"[14.415046, 14.415046, 14.415046, 14.415046, 14.415046, 14.415046, 14.415046, 14.415046]",Same value
51015,3.1358168,2.0635388,1264,"[2.01538038 2.00679016 2.00010061 1.99206936 1.9830569  1.97917926
 1.98867571 1.95812511]",2,1.0898903608322144,"[2.0325203, 2.0325203, 2.0325203, 2.0325203, 2.0325203, 2.0325203, 2.0325203, 2.0325203]",Same value
51017,1.1693369,2.7363183,99,"[2.73169041 2.73071647 2.73723912 2.72155118 2.73556209 2.71334386
 2.73245692 2.7453115 ]",1,1.1693369,"2824    [2.73169041 2.73071647 2.73723912 2.72155118 2...
Name: forecast, dtype: object",tf_dense
51019,0.9755875,4.2385888,2679,"[4.20094347 4.21397781 4.214046   4.21049595 4.23209286 4.22713709
 4.24025011 4.25341415]",1,0.9755875,"2825    [4.20094347 4.21397781 4.214046   4.21049595 4...
Name: forecast, dtype: object",tf_dense
51021,4.2066174,1.224336,65,"[1.16510999 1.15876687 1.15630531 1.15364718 1.15838325 1.15879929
 1.15984201 1.15245974]",2,10.611560821533203,"[1.1489923  1.12917359 1.10935488 1.08953617 1.06971746 1.04989875
 1.03008004 1.01026133]",LR
51023,1.9849768,2.731653,737,"[2.60099149 2.60866284 2.60800743 2.60790944 2.62004876 2.61932397
 2.62670827 2.63726807]",2,2.6687049865722656,"[2.5871015  2.59015817 2.59321484 2.59627151 2.59932818 2.60238485
 2.60544153 2.6084982 ]",LR
51025,2.5604203,1.6528324,227,"[1.61607921 1.62396419 1.62232292 1.65624392 1.65218163 1.66587389
 1.66053498 1.66885352]",2,4.078125953674316,"[1.7038008  1.71687934 1.72995787 1.74303641 1.75611494 1.76919348
 1.78227202 1.79535055]",LR
51027,3.768307,0.73898572,131,"[0.67330062 0.67227203 0.67637104 0.68205208 0.68337488 0.68613356
 0.68482322 0.68636274]",2,4.875399112701416,"[0.67129236, 0.67129236, 0.67129236, 0.67129236, 0.67129236, 0.67129236, 0.67129236, 0.67129236]",Same value
51029,15.257136,1.1853448,165,"[1.53684139 1.49199665 1.42285466 1.39739513 1.3899709  1.38326001
 1.35499692 1.32220745]",2,5.04309606552124,"[1.2859195, 1.2859195, 1.2859195, 1.2859195, 1.2859195, 1.2859195, 1.2859195, 1.2859195]",Same value
51031,1.9584779,1.7393069,771,"[1.76938951 1.7735393  1.77355981 1.77357793 1.77282071 1.77904725
 1.78191841 1.78096402]",2,1.1691162586212158,"[1.7618661, 1.7618661, 1.7618661, 1.7618661, 1.7618661, 1.7618661, 1.7618661, 1.7618661]",Same value
51033,2.496671,4.1829786,983,"[3.98597836 3.98858452 3.98998666 3.97321749 3.99155402 3.97389412
 4.00135279 3.97866464]",2,2.868225336074829,"[3.9702127, 3.9702127, 3.9702127, 3.9702127, 3.9702127, 3.9702127, 3.9702127, 3.9702127]",Same value
51035,3.037328,1.1732483,287,"[1.21061409 1.20576799 1.20679069 1.21321321 1.20752525 1.2143867
 1.2119081  1.21247745]",2,1.0038057565689087,"[1.1814243, 1.1814243, 1.1814243, 1.1814243, 1.1814243, 1.1814243, 1.1814243, 1.1814243]",Same value
51036,1.8092928,2.2327468,132,"[2.27681828 2.26648331 2.24823737 2.23252678 2.22578406 2.22154355
 2.20951915 2.20472956]",2,3.9009265899658203,"[2.1820028  2.16335667 2.14471053 2.1260644  2.10741826 2.08877213
 2.07012599 2.05147986]",LR
51037,5.4479346,1.3208762,123,"[1.41075385 1.3993293  1.38874578 1.36696792 1.34776807 1.33421731
 1.31751072 1.29925787]",2,4.263047695159912,"[1.3745705  1.36556821 1.35656593 1.34756364 1.33856135 1.32955906
 1.32055678 1.31155449]",LR
51041,3.0522478,6.5571179,17410,"[6.58903074 6.53790808 6.46507072 6.37610626 6.32416439 6.2511816
 6.18731165 6.15024853]",2,2.7241785526275635,"[6.4520383  6.41741382 6.38278935 6.34816487 6.31354039 6.27891592
 6.24429144 6.20966696]",LR
51043,159.80109,8.7612514,1022,"[21.6713562  22.42859459 22.02797127 23.48290062 23.52418327 22.70195389
 22.76255989 22.9476223 ]",2,0.8380773663520813,"[8.8041153, 8.8041153, 8.8041153, 8.8041153, 8.8041153, 8.8041153, 8.8041153, 8.8041153]",Same value
51045,4.511219,2.1656353,91,"[1.88470387 1.89541495 1.89378631 1.90364313 1.92820716 1.93852615
 1.94077468 1.95632303]",2,3.72428035736084,"[1.9038553  1.91295088 1.92204645 1.93114203 1.94023761 1.94933318
 1.95842876 1.96752434]",LR
51047,2.0408545,5.7876501,2272,"[5.49894667 5.50224161 5.48316813 5.51021004 5.48439646 5.48495579
 5.47297573 5.45738506]",2,14.112730026245117,"[5.4896069  5.29394748 5.09828806 4.90262864 4.70696922 4.5113098
 4.31565038 4.11999096]",LR
51049,3.5410979,1.1363636,90,"[1.16160691 1.17305744 1.17801666 1.18194437 1.17451215 1.18213296
 1.16646719 1.17812037]",2,6.536372184753418,"[1.1616162  1.17499184 1.18836748 1.20174311 1.21511875 1.22849439
 1.24187003 1.25524566]",LR
51051,3.9447565,0.60528558,71,"[0.69073051 0.69044226 0.68910563 0.68442577 0.68319476 0.6805622
 0.67951548 0.67212516]",2,3.284813404083252,"[0.6564365, 0.6564365, 0.6564365, 0.6564365, 0.6564365, 0.6564365, 0.6564365, 0.6564365]",Same value
51053,5.107993,0.92861545,211,"[0.85344154 0.85416591 0.85523969 0.85221535 0.8538695  0.85211915
 0.85296273 0.8526808 ]",2,5.423379421234131,"[0.85819912 0.85596711 0.8537351  0.85150309 0.84927108 0.84703906
 0.84480705 0.84257504]",LR
51057,1.3100584,4.5271177,404,"[4.48602867 4.47503138 4.48364305 4.4874711  4.48337317 4.52019882
 4.52362871 4.54031801]",1,1.3100584,"2843    [4.48602867 4.47503138 4.48364305 4.4874711  4...
Name: forecast, dtype: object",tf_dense
51059,2.150186,12.238459,107602,"[12.00736237 11.98867798 11.95794773 11.90321541 11.90939617 11.88098907
 11.8797636  11.88447475]",2,0.7846798896789551,"[12.093102, 12.093102, 12.093102, 12.093102, 12.093102, 12.093102, 12.093102, 12.093102]",Same value
51061,2.5016491,7.7357583,4177,"[7.52076197 7.51869631 7.50863695 7.49328184 7.49270391 7.45790386
 7.46526146 7.45689678]",2,1.6327686309814453,"[7.5561152, 7.5561152, 7.5561152, 7.5561152, 7.5561152, 7.5561152, 7.5561152, 7.5561152]",Same value
51063,5.3011904,5.2916274,675,"[4.93495893 4.93115807 4.92240715 4.89714098 4.90770388 4.85998487
 4.88198185 4.85352802]",2,5.8964667320251465,"[4.9780498  4.94633224 4.91461468 4.88289712 4.85117957 4.81946201
 4.78774445 4.75602689]",LR
51065,4.922815,4.8871307,1050,"[4.80338097 4.77136278 4.74703169 4.7333231  4.73809147 4.73035288
 4.74578619 4.72433949]",2,1.4461658000946045,"[5.0127997, 5.0127997, 5.0127997, 5.0127997, 5.0127997, 5.0127997, 5.0127997, 5.0127997]",Same value
51067,1.9069363,2.6637411,1214,"[2.60151196 2.59828091 2.59647465 2.59006667 2.59017372 2.5776453
 2.58274388 2.57496238]",2,2.684697151184082,"[2.5891387  2.58321674 2.57729478 2.57137282 2.56545086 2.5595289
 2.55360694 2.54768498]",LR
51069,0.567451,4.9991899,3393,"[4.84042835 4.87731409 4.89186811 4.92254782 4.93050432 4.96964598
 4.97244596 4.99965858]",1,0.567451,"2849    [4.84042835 4.87731409 4.89186811 4.92254782 4...
Name: forecast, dtype: object",tf_dense
51071,1.6422726,1.8532413,247,"[1.88739657 1.88940275 1.88734007 1.89066947 1.89030397 1.89825058
 1.90122116 1.89995515]",2,1.0002192258834839,"[1.8682473, 1.8682473, 1.8682473, 1.8682473, 1.8682473, 1.8682473, 1.8682473, 1.8682473]",Same value
51073,7.600133,3.4070413,1020,"[3.17628503 3.17707849 3.18745017 3.1577704  3.1737473  3.14737916
 3.16777587 3.16875315]",2,1.1623644828796387,"[3.3903401, 3.3903401, 3.3903401, 3.3903401, 3.3903401, 3.3903401, 3.3903401, 3.3903401]",Same value
51075,6.2668605,5.6398573,1089,"[5.25471783 5.24466419 5.2516799  5.24797344 5.25832367 5.24111271
 5.26389933 5.26760626]",2,5.014594554901123,"[5.3239422, 5.3239422, 5.3239422, 5.3239422, 5.3239422, 5.3239422, 5.3239422, 5.3239422]",Same value
51077,4.991903,6.373188,831,"[6.86621857 6.86279726 6.82503271 6.78348637 6.7322073  6.70770931
 6.68923378 6.65566874]",2,4.118532180786133,"[6.7643223  6.74848824 6.73265418 6.71682012 6.70098606 6.685152
 6.66931794 6.65348388]",LR
